timestamp,stock_symbol,activity_level
2021-02-11 03:32:11.289653760-05:00,GME,13382
2021-02-11 03:32:49.185822208-05:00,GME,21668
2021-02-11 03:54:23.430801408-05:00,GME,18637
2021-02-11 04:22:02.748149760-05:00,GME,20412
2021-02-11 04:40:41.799190016-05:00,GME,15813
2021-02-11 04:42:12.408698880-05:00,GME,4318
2021-02-11 04:46:16.499479808-05:00,GME,13591
2021-02-11 04:48:13.575727616-05:00,GME,6817
2021-02-11 05:38:49.166911744-05:00,GME,21839
2021-02-11 05:42:18.374678272-05:00,GME,12910
2021-02-11 06:01:52.258986752-05:00,GME,23581
2021-02-11 06:09:28.371769856-05:00,GME,10132
2021-02-11 06:17:37.024872448-05:00,GME,10384
2021-02-11 06:17:56.957225984-05:00,GME,16283
2021-02-11 06:18:36.995113472-05:00,GME,11358
2021-02-11 06:26:53.788955904-05:00,GME,19321
2021-02-11 06:37:17.671271168-05:00,GME,16989
2021-02-11 06:39:15.541936384-05:00,GME,7799
2021-02-11 07:08:01.226035712-05:00,GME,12190
2021-02-11 07:24:16.016771584-05:00,GME,15923
2021-02-11 07:32:16.523111168-05:00,GME,13875
2021-02-11 07:43:10.738071296-05:00,GME,15248
2021-02-11 07:52:07.105055744-05:00,GME,14379
2021-02-11 08:25:19.861192448-05:00,GME,16415
2021-02-11 08:42:41.512085504-05:00,GME,10665
2021-02-11 08:47:50.497943296-05:00,GME,9165
2021-02-11 09:05:09.866381312-05:00,GME,9006
2021-02-11 09:06:31.446294016-05:00,GME,12130
2021-02-11 09:40:04.905378560-05:00,GME,19815
2021-02-11 09:53:20.421429760-05:00,GME,16744
2021-02-11 10:05:42.336525056-05:00,GME,16641
2021-02-11 11:41:18.381929728-05:00,GME,12824
2021-02-11 12:19:35.300838400-05:00,GME,14041
2021-02-11 12:35:59.687312640-05:00,GME,25501
2021-02-11 12:40:23.762721536-05:00,GME,15385
2021-02-11 12:54:56.108493568-05:00,GME,13741
2021-02-11 13:00:08.577358848-05:00,GME,6710
2021-02-11 13:10:48.463801088-05:00,GME,12178
2021-02-11 13:14:14.830676992-05:00,GME,11011
2021-02-11 13:46:28.090361088-05:00,GME,14941
2021-02-11 14:03:45.782433792-05:00,GME,16705
2021-02-11 14:04:20.553239040-05:00,GME,19860
2021-02-11 14:24:23.263186688-05:00,GME,12475
2021-02-11 15:16:05.363162880-05:00,GME,18418
2021-02-11 16:06:20.183676160-05:00,GME,10605
2021-02-11 16:08:51.838290688-05:00,GME,22127
2021-02-11 16:10:26.394781184-05:00,GME,24393
2021-02-11 16:30:35.763535360-05:00,GME,22148
2021-02-11 16:33:46.103284992-05:00,GME,28477
2021-02-11 16:53:18.893495296-05:00,GME,19702
2021-02-11 17:06:16.771278592-05:00,GME,13272
2021-02-11 17:25:30.020676352-05:00,GME,12978
2021-02-11 17:34:44.108443648-05:00,GME,17693
2021-02-11 17:38:07.384169728-05:00,GME,17156
2021-02-11 17:40:10.802505472-05:00,GME,15993
2021-02-11 17:40:46.024178688-05:00,GME,11001
2021-02-11 17:48:39.823105536-05:00,GME,9763
2021-02-11 17:51:30.814118912-05:00,GME,96888
2021-02-11 17:55:18.801398272-05:00,GME,17549
2021-02-11 18:15:00.197553152-05:00,GME,21859
2021-02-11 18:19:43.517489408-05:00,GME,14715
2021-02-11 18:49:58.525059072-05:00,GME,21639
2021-02-11 19:04:36.791604736-05:00,GME,13614
2021-02-11 19:16:07.168063744-05:00,GME,10678
2021-02-11 19:35:24.697830144-05:00,GME,12757
2021-02-11 19:43:28.262507776-05:00,GME,11276
2021-02-11 20:08:27.196680192-05:00,GME,17121
2021-02-11 20:24:01.257950720-05:00,GME,11283
2021-02-11 20:43:27.764181760-05:00,GME,22317
2021-02-11 20:53:56.764525056-05:00,GME,12754
2021-02-11 21:07:14.764473600-05:00,GME,16570
2021-02-11 21:13:49.369108992-05:00,GME,9185
2021-02-11 21:17:23.965106688-05:00,GME,16199
2021-02-11 21:21:32.267164672-05:00,GME,10025
2021-02-11 22:05:10.038886912-05:00,GME,17404
2021-02-11 22:06:57.683520256-05:00,GME,9858
2021-02-11 22:16:20.609131008-05:00,GME,16361
2021-02-11 22:24:23.824532224-05:00,GME,15725
2021-02-11 23:08:37.581575424-05:00,GME,18001
2021-02-11 23:40:14.055909376-05:00,GME,15591
2021-02-12 00:06:10.737122816-05:00,GME,20433
2021-02-12 00:34:25.098262016-05:00,GME,16939
2021-02-12 00:35:26.183717632-05:00,GME,6772
2021-02-12 00:42:20.394427136-05:00,GME,24009
2021-02-12 00:57:14.726706944-05:00,GME,11730
2021-02-12 01:06:52.575407616-05:00,GME,11988
2021-02-12 01:17:37.720631040-05:00,GME,17740
2021-02-12 01:40:16.380552960-05:00,GME,13659
2021-02-12 02:29:05.734258176-05:00,GME,10037
2021-02-12 03:03:04.287350016-05:00,GME,18425
2021-02-12 03:04:38.717070592-05:00,GME,16607
2021-02-12 03:18:12.496344064-05:00,GME,22843
2021-02-12 03:20:45.495564032-05:00,GME,22012
2021-02-12 03:33:54.739917312-05:00,GME,12630
2021-02-12 03:42:28.608228608-05:00,GME,16609
2021-02-12 04:17:42.048481280-05:00,GME,15354
2021-02-12 04:36:08.299582208-05:00,GME,14566
2021-02-12 04:42:15.018966272-05:00,GME,14033
2021-02-12 05:14:41.367791616-05:00,GME,20880
2021-02-12 05:22:07.397986304-05:00,GME,16046
2021-02-12 06:03:36.851411200-05:00,GME,21465
2021-02-12 06:09:42.063240192-05:00,GME,14450
2021-02-12 06:10:39.434893056-05:00,GME,25595
2021-02-12 06:36:36.055243520-05:00,GME,13049
2021-02-12 06:49:35.336343040-05:00,GME,11432
2021-02-12 07:00:10.087913472-05:00,GME,14299
2021-02-12 07:35:22.103101952-05:00,GME,11962
2021-02-12 07:57:48.637218816-05:00,GME,22900
2021-02-12 08:26:07.683624448-05:00,GME,5949
2021-02-12 08:46:27.872249088-05:00,GME,14383
2021-02-12 09:09:43.943006208-05:00,GME,21322
2021-02-12 09:28:34.496020480-05:00,GME,15305
2021-02-12 09:29:19.274522368-05:00,GME,21619
2021-02-12 09:33:58.695576320-05:00,GME,14446
2021-02-12 09:42:51.505041664-05:00,GME,15082
2021-02-12 09:53:48.832677888-05:00,GME,9999
2021-02-12 10:45:52.464473600-05:00,GME,85962
2021-02-12 11:09:16.170418944-05:00,GME,18891
2021-02-12 11:13:47.162334208-05:00,GME,23662
2021-02-12 11:24:36.819308032-05:00,GME,18288
2021-02-12 11:51:07.081186560-05:00,GME,20579
2021-02-12 11:51:18.075164416-05:00,GME,9000
2021-02-12 12:05:44.652828928-05:00,GME,12621
2021-02-12 12:07:58.576155392-05:00,GME,10548
2021-02-12 12:29:58.961697280-05:00,GME,16940
2021-02-12 13:01:49.470529024-05:00,GME,11459
2021-02-12 13:43:09.735505152-05:00,GME,9983
2021-02-12 13:55:26.934862336-05:00,GME,14223
2021-02-12 14:03:01.380844544-05:00,GME,25271
2021-02-12 14:08:34.798703104-05:00,GME,16873
2021-02-12 14:17:02.534847488-05:00,GME,10563
2021-02-12 14:39:48.874066688-05:00,GME,17071
2021-02-12 14:42:50.159993600-05:00,GME,14078
2021-02-12 14:43:32.975987200-05:00,GME,13549
2021-02-12 14:44:31.362863360-05:00,GME,21414
2021-02-12 15:25:51.492188160-05:00,GME,16494
2021-02-12 15:59:31.226668032-05:00,GME,3722
2021-02-12 16:20:28.143345408-05:00,GME,6689
2021-02-12 16:47:11.764233728-05:00,GME,7446
2021-02-12 16:57:14.817867776-05:00,GME,18051
2021-02-12 17:33:26.941851392-05:00,GME,21282
2021-02-12 17:47:13.908178176-05:00,GME,21843
2021-02-12 17:53:17.843723776-05:00,GME,17054
2021-02-12 18:00:22.580881920-05:00,GME,7972
2021-02-12 18:16:05.462191616-05:00,GME,8590
2021-02-12 18:20:18.529164544-05:00,GME,14914
2021-02-12 18:34:03.602398976-05:00,GME,12123
2021-02-12 18:35:18.281431296-05:00,GME,14625
2021-02-12 18:47:06.373664768-05:00,GME,23292
2021-02-12 19:01:05.497777408-05:00,GME,18389
2021-02-12 19:06:08.299123200-05:00,GME,21952
2021-02-12 19:46:07.813072640-05:00,GME,7199
2021-02-12 19:59:51.621459968-05:00,GME,13350
2021-02-12 20:07:15.304890880-05:00,GME,14221
2021-02-12 20:10:28.939614208-05:00,GME,12119
2021-02-12 20:15:57.813324032-05:00,GME,5736
2021-02-12 21:02:39.984999680-05:00,GME,22448
2021-02-12 21:06:01.315001600-05:00,GME,15399
2021-02-12 21:10:54.820520704-05:00,GME,19704
2021-02-12 21:21:35.991661568-05:00,GME,12198
2021-02-12 21:27:57.959336192-05:00,GME,20712
2021-02-12 21:33:24.747502592-05:00,GME,20528
2021-02-12 22:01:33.574752512-05:00,GME,15053
2021-02-12 22:17:31.338991104-05:00,GME,19224
2021-02-12 22:20:04.801776640-05:00,GME,6074
2021-02-12 22:40:55.945334784-05:00,GME,22941
2021-02-12 22:51:00.399855104-05:00,GME,13861
2021-02-12 23:02:35.745154560-05:00,GME,21777
2021-02-12 23:13:15.194185984-05:00,GME,15344
2021-02-12 23:23:39.981350656-05:00,GME,10141
2021-02-12 23:27:07.192455168-05:00,GME,15551
2021-02-12 23:29:43.573448192-05:00,GME,16185
2021-02-12 23:31:53.080422656-05:00,GME,13745
2021-02-12 23:48:05.334475776-05:00,GME,20420
2021-02-12 23:48:36.184661248-05:00,GME,15143
2021-02-13 00:05:02.434062080-05:00,GME,45198
2021-02-13 00:30:01.007096832-05:00,GME,18211
2021-02-13 01:04:29.294823168-05:00,GME,19398
2021-02-13 01:08:14.172364800-05:00,GME,14454
2021-02-13 01:25:41.284409344-05:00,GME,20992
2021-02-13 01:36:49.723162368-05:00,GME,14107
2021-02-13 01:54:01.908498432-05:00,GME,18602
2021-02-13 02:14:09.678311680-05:00,GME,9279
2021-02-13 02:15:33.454944-05:00,GME,18028
2021-02-13 02:21:22.792471040-05:00,GME,18385
2021-02-13 02:44:30.739596288-05:00,GME,17333
2021-02-13 02:48:04.419774208-05:00,GME,6808
2021-02-13 02:59:29.598843392-05:00,GME,18714
2021-02-13 03:00:29.446736384-05:00,GME,25561
2021-02-13 03:09:39.109411328-05:00,GME,11168
2021-02-13 03:15:01.529121024-05:00,GME,16305
2021-02-13 03:31:38.224474624-05:00,GME,10116
2021-02-13 03:42:59.873927424-05:00,GME,14819
2021-02-13 04:02:25.484655360-05:00,GME,20968
2021-02-13 04:06:28.900177664-05:00,GME,6726
2021-02-13 04:08:22.110096128-05:00,GME,13431
2021-02-13 04:35:52.856711168-05:00,GME,13921
2021-02-13 04:40:42.127857664-05:00,GME,14158
2021-02-13 04:51:17.019683584-05:00,GME,16826
2021-02-13 05:06:28.879279872-05:00,GME,18490
2021-02-13 05:40:48.969123072-05:00,GME,11038
2021-02-13 05:42:54.473595136-05:00,GME,17961
2021-02-13 05:46:28.889452544-05:00,GME,9390
2021-02-13 06:02:42.497435648-05:00,GME,10437
2021-02-13 06:07:48.437113856-05:00,GME,16166
2021-02-13 06:11:21.794608640-05:00,GME,11996
2021-02-13 06:13:46.400846336-05:00,GME,24924
2021-02-13 06:16:43.187684864-05:00,GME,15829
2021-02-13 06:37:29.150882304-05:00,GME,11418
2021-02-13 06:52:48.199368448-05:00,GME,13733
2021-02-13 06:55:07.815415296-05:00,GME,20934
2021-02-13 06:56:16.811701504-05:00,GME,19565
2021-02-13 07:38:15.553998336-05:00,GME,16971
2021-02-13 07:53:40.984883712-05:00,GME,15077
2021-02-13 07:55:36.015427584-05:00,GME,14758
2021-02-13 07:59:44.495811584-05:00,GME,10385
2021-02-13 08:16:19.112635392-05:00,GME,12375
2021-02-13 08:51:07.888382208-05:00,GME,11541
2021-02-13 09:00:49.800123136-05:00,GME,11211
2021-02-13 09:51:10.424261632-05:00,GME,17386
2021-02-13 10:04:03.539477504-05:00,GME,16140
2021-02-13 10:14:54.092902912-05:00,GME,8661
2021-02-13 10:29:14.034872064-05:00,GME,21220
2021-02-13 11:05:28.672511488-05:00,GME,20829
2021-02-13 11:06:50.725564672-05:00,GME,20358
2021-02-13 11:30:55.790160384-05:00,GME,20890
2021-02-13 11:36:59.485037312-05:00,GME,14535
2021-02-13 11:51:19.485274368-05:00,GME,13325
2021-02-13 12:07:44.544272896-05:00,GME,7778
2021-02-13 12:18:22.718849536-05:00,GME,12425
2021-02-13 12:22:44.432068608-05:00,GME,18121
2021-02-13 12:42:52.868986624-05:00,GME,17495
2021-02-13 12:47:46.147424-05:00,GME,19578
2021-02-13 13:27:27.943998208-05:00,GME,21593
2021-02-13 13:31:13.896217344-05:00,GME,18571
2021-02-13 13:41:28.052471552-05:00,GME,11396
2021-02-13 13:42:34.094632960-05:00,GME,14606
2021-02-13 13:59:08.294720256-05:00,GME,2672
2021-02-13 14:00:09.351760384-05:00,GME,11784
2021-02-13 14:42:19.867017728-05:00,GME,17773
2021-02-13 14:42:41.883855872-05:00,GME,13997
2021-02-13 14:51:28.677464320-05:00,GME,18080
2021-02-13 14:51:28.782329600-05:00,GME,15615
2021-02-13 14:54:28.892665088-05:00,GME,12560
2021-02-13 15:13:13.925550848-05:00,GME,19185
2021-02-13 15:33:19.905569280-05:00,GME,17565
2021-02-13 15:42:48.167508224-05:00,GME,16100
2021-02-13 15:45:19.726656256-05:00,GME,21366
2021-02-13 15:47:35.820578560-05:00,GME,20125
2021-02-13 16:25:23.609841920-05:00,GME,13466
2021-02-13 16:32:23.672506368-05:00,GME,13877
2021-02-13 16:52:55.207157760-05:00,GME,9474
2021-02-13 17:56:40.715720704-05:00,GME,16628
2021-02-13 17:58:50.204021760-05:00,GME,11948
2021-02-13 18:19:28.496562432-05:00,GME,20911
2021-02-13 18:25:24.827140864-05:00,GME,3775
2021-02-13 18:39:05.073752576-05:00,GME,16330
2021-02-13 18:43:22.128968704-05:00,GME,17336
2021-02-13 19:36:39.477189120-05:00,GME,11433
2021-02-13 19:50:48.964946688-05:00,GME,18061
2021-02-13 19:59:25.713277952-05:00,GME,21486
2021-02-13 20:08:00.229757696-05:00,GME,19873
2021-02-13 20:36:10.162950912-05:00,GME,9594
2021-02-13 20:50:39.585977344-05:00,GME,26041
2021-02-13 20:57:30.854395136-05:00,GME,18474
2021-02-13 21:02:35.004903424-05:00,GME,21181
2021-02-13 21:10:26.674510848-05:00,GME,13179
2021-02-13 21:16:12.118471168-05:00,GME,18150
2021-02-13 21:36:15.773206528-05:00,GME,24489
2021-02-13 21:41:17.942242304-05:00,GME,10943
2021-02-13 21:43:56.585803008-05:00,GME,16600
2021-02-13 21:46:56.496476416-05:00,GME,19328
2021-02-13 22:06:43.285083648-05:00,GME,10811
2021-02-13 22:08:16.480149504-05:00,GME,12081
2021-02-13 22:16:12.367726336-05:00,GME,8090
2021-02-13 22:17:12.334101248-05:00,GME,12975
2021-02-13 22:19:30.205786112-05:00,GME,25179
2021-02-13 22:24:08.970804992-05:00,GME,15341
2021-02-13 22:35:27.793871104-05:00,GME,13755
2021-02-13 23:00:46.396521216-05:00,GME,18697
2021-02-13 23:12:03.526421248-05:00,GME,12657
2021-02-13 23:13:34.343480576-05:00,GME,15457
2021-02-13 23:42:31.494757120-05:00,GME,18347
2021-02-13 23:53:51.694059264-05:00,GME,19472
2021-02-14 00:16:53.305607936-05:00,GME,13776
2021-02-14 00:24:44.460917248-05:00,GME,24179
2021-02-14 00:27:40.551593984-05:00,GME,16351
2021-02-14 00:32:30.463837696-05:00,GME,18160
2021-02-14 00:44:38.381350144-05:00,GME,19905
2021-02-14 00:44:48.958664960-05:00,GME,20983
2021-02-14 01:06:29.968506112-05:00,GME,5927
2021-02-14 01:15:24.477359360-05:00,GME,17787
2021-02-14 01:26:07.338514176-05:00,GME,17902
2021-02-14 01:38:00.888407040-05:00,GME,21242
2021-02-14 01:46:52.884119808-05:00,GME,63707
2021-02-14 02:47:00.629239040-05:00,GME,21788
2021-02-14 03:02:22.556101376-05:00,GME,17766
2021-02-14 03:12:21.205896704-05:00,GME,15280
2021-02-14 03:17:21.194580224-05:00,GME,15914
2021-02-14 03:34:00.482082816-05:00,GME,22148
2021-02-14 03:41:27.226012160-05:00,GME,16598
2021-02-14 04:08:09.189969152-05:00,GME,15746
2021-02-14 05:06:41.079855104-05:00,GME,19123
2021-02-14 05:23:48.766125312-05:00,GME,4907
2021-02-14 05:31:15.538231552-05:00,GME,13413
2021-02-14 06:02:08.187815424-05:00,GME,21575
2021-02-14 06:19:28.674134784-05:00,GME,1000
2021-02-14 06:25:27.656808960-05:00,GME,10682
2021-02-14 06:37:49.848751872-05:00,GME,11568
2021-02-14 06:53:13.202620160-05:00,GME,14914
2021-02-14 07:20:32.287347200-05:00,GME,17474
2021-02-14 07:46:52.402225408-05:00,GME,13734
2021-02-14 08:39:42.046083840-05:00,GME,7682
2021-02-14 08:43:44.578959104-05:00,GME,16360
2021-02-14 09:03:39.332345344-05:00,GME,17449
2021-02-14 09:23:46.126148864-05:00,GME,16564
2021-02-14 09:47:24.601562112-05:00,GME,17557
2021-02-14 10:11:43.011973632-05:00,GME,20599
2021-02-14 10:36:44.735493376-05:00,GME,18421
2021-02-14 10:42:17.647585792-05:00,GME,16023
2021-02-14 11:03:40.061128192-05:00,GME,25068
2021-02-14 11:12:46.428261888-05:00,GME,10198
2021-02-14 11:21:48.821108736-05:00,GME,7106
2021-02-14 11:27:52.688089088-05:00,GME,22436
2021-02-14 11:54:07.902008832-05:00,GME,15188
2021-02-14 12:01:06.863978752-05:00,GME,13440
2021-02-14 12:07:01.955794944-05:00,GME,4748
2021-02-14 13:16:52.447221248-05:00,GME,8737
2021-02-14 13:22:48.425942528-05:00,GME,8838
2021-02-14 13:40:41.632892928-05:00,GME,19578
2021-02-14 13:50:51.284458240-05:00,GME,19853
2021-02-14 13:59:35.108093440-05:00,GME,3584
2021-02-14 14:08:03.580501504-05:00,GME,12888
2021-02-14 14:15:03.923839232-05:00,GME,12312
2021-02-14 14:20:00.181480960-05:00,GME,20145
2021-02-14 15:03:45.803645952-05:00,GME,7973
2021-02-14 15:08:20.800024320-05:00,GME,16017
2021-02-14 15:34:01.926961664-05:00,GME,11419
2021-02-14 16:11:19.079664640-05:00,GME,7330
2021-02-14 16:54:04.398305024-05:00,GME,24720
2021-02-14 17:05:11.766187008-05:00,GME,16671
2021-02-14 17:08:14.593608960-05:00,GME,17410
2021-02-14 17:39:00.350066944-05:00,GME,24524
2021-02-14 17:42:59.710024704-05:00,GME,17276
2021-02-14 17:48:12.211822848-05:00,GME,18937
2021-02-14 18:14:14.389088512-05:00,GME,10708
2021-02-14 18:20:58.942858496-05:00,GME,17761
2021-02-14 18:43:13.133810176-05:00,GME,14996
2021-02-14 18:49:13.314587648-05:00,GME,19079
2021-02-14 18:56:02.616427264-05:00,GME,14815
2021-02-14 18:58:13.629687808-05:00,GME,12362
2021-02-14 19:11:13.520155648-05:00,GME,16203
2021-02-14 19:15:12.468523520-05:00,GME,11598
2021-02-14 19:20:15.600527616-05:00,GME,14873
2021-02-14 19:39:10.720974336-05:00,GME,18141
2021-02-14 19:59:46.451581952-05:00,GME,16547
2021-02-14 20:20:22.411964672-05:00,GME,7372
2021-02-14 20:35:16.491392-05:00,GME,24052
2021-02-14 20:41:29.295705344-05:00,GME,12819
2021-02-14 21:15:19.243312128-05:00,GME,15136
2021-02-14 21:41:27.385873152-05:00,GME,15338
2021-02-14 22:06:41.513453568-05:00,GME,18473
2021-02-14 22:16:40.137993472-05:00,GME,16155
2021-02-14 22:28:18.066288640-05:00,GME,15503
2021-02-14 22:46:47.975942144-05:00,GME,12114
2021-02-14 23:20:47.135015680-05:00,GME,13137
2021-02-14 23:33:23.845560320-05:00,GME,18176
2021-02-14 23:55:48.148899328-05:00,GME,17338
2021-02-15 00:24:50.431997184-05:00,GME,18715
2021-02-15 00:28:35.181728-05:00,GME,12835
2021-02-15 00:43:23.056439296-05:00,GME,13702
2021-02-15 00:44:59.720830464-05:00,GME,23203
2021-02-15 01:00:06.922722048-05:00,GME,12966
2021-02-15 01:13:35.799727616-05:00,GME,15357
2021-02-15 01:41:20.805094656-05:00,GME,8952
2021-02-15 01:52:31.068867072-05:00,GME,20243
2021-02-15 02:15:32.885549568-05:00,GME,18031
2021-02-15 02:49:11.204792320-05:00,GME,14398
2021-02-15 02:50:44.499419392-05:00,GME,16874
2021-02-15 03:11:07.771203584-05:00,GME,6882
2021-02-15 03:15:20.865307392-05:00,GME,10445
2021-02-15 03:22:48.944075520-05:00,GME,14078
2021-02-15 03:39:47.718142464-05:00,GME,12541
2021-02-15 03:45:13.068434944-05:00,GME,11159
2021-02-15 04:23:43.975127296-05:00,GME,15891
2021-02-15 04:29:42.714981376-05:00,GME,18625
2021-02-15 04:31:15.104405760-05:00,GME,11948
2021-02-15 04:57:03.901903360-05:00,GME,23294
2021-02-15 05:17:00.123992064-05:00,GME,15057
2021-02-15 05:22:31.457762816-05:00,GME,14194
2021-02-15 06:08:40.589744384-05:00,GME,17632
2021-02-15 06:27:01.470087424-05:00,GME,17197
2021-02-15 06:45:09.062970112-05:00,GME,10748
2021-02-15 06:51:45.771140608-05:00,GME,13196
2021-02-15 07:43:09.445512704-05:00,GME,18637
2021-02-15 07:59:46.001559552-05:00,GME,21247
2021-02-15 08:17:05.901282560-05:00,GME,16469
2021-02-15 08:35:02.238865920-05:00,GME,19911
2021-02-15 08:45:32.634297600-05:00,GME,17253
2021-02-15 08:50:32.230142720-05:00,GME,17301
2021-02-15 09:24:17.507790336-05:00,GME,17223
2021-02-15 09:25:45.997617920-05:00,GME,14011
2021-02-15 09:30:54.517983232-05:00,GME,13561
2021-02-15 09:38:25.659580160-05:00,GME,18843
2021-02-15 09:38:29.410322944-05:00,GME,13289
2021-02-15 10:08:51.035500544-05:00,GME,17265
2021-02-15 10:49:01.884672-05:00,GME,15398
2021-02-15 10:52:22.215700224-05:00,GME,6986
2021-02-15 11:24:33.245868800-05:00,GME,19402
2021-02-15 11:26:54.990687488-05:00,GME,11022
2021-02-15 11:29:37.993709312-05:00,GME,11400
2021-02-15 11:48:53.615003648-05:00,GME,9889
2021-02-15 11:49:44.448543744-05:00,GME,16804
2021-02-15 12:09:30.472467200-05:00,GME,13851
2021-02-15 12:12:45.251222528-05:00,GME,16257
2021-02-15 12:15:11.201453056-05:00,GME,14099
2021-02-15 12:57:35.705211648-05:00,GME,7740
2021-02-15 13:24:15.264015872-05:00,GME,14850
2021-02-15 13:37:43.551218432-05:00,GME,16987
2021-02-15 13:48:19.538584064-05:00,GME,8710
2021-02-15 13:56:03.692642816-05:00,GME,16500
2021-02-15 13:57:25.888055040-05:00,GME,23296
2021-02-15 14:12:35.048917248-05:00,GME,12037
2021-02-15 14:18:33.501400832-05:00,GME,19231
2021-02-15 14:39:54.903211776-05:00,GME,12405
2021-02-15 14:50:53.734596608-05:00,GME,13341
2021-02-15 15:08:48.535416576-05:00,GME,8871
2021-02-15 15:27:48.155894528-05:00,GME,16072
2021-02-15 15:39:31.217020672-05:00,GME,16102
2021-02-15 15:57:09.236634368-05:00,GME,6684
